feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target_growth
34.305,54.477,54.357,6.455,5.347,1.657,4.333,141.361
24.836,58.678,44.705,5.671,9.318,2.354,3.873,130.611
18.866,88.604,52.819,6.945,7.927,1.099,1.978,150.437
33.696,65.19,51.64,5.224,4.378,1.15,1.366,142.639
33.022,47.001,71.237,5.311,10.302,1.703,1.574,149.491
26.876,54.881,35.718,5.831,9.723,0.961,3.008,121.578
27.388,60.41,71.408,7.332,11.818,1.211,1.67,158.773
21.6,89.977,26.567,5.97,11.506,1.486,2.07,135.875
31.931,58.621,63.46,6.412,8.674,1.327,0.543,144.649
26.476,46.188,70.983,6.97,9.488,2.364,3.515,148.011
18.576,68.081,44.703,7.366,7.276,2.438,0.679,126.956
29.611,48.762,28.653,5.921,11.108,1.367,1.649,113.067
34.158,57.333,65.233,7.193,8.422,1.475,2.739,152.303
32.096,89.657,67.143,5.858,6.604,2.697,2.484,175.749
22.712,76.709,41.813,6.933,4.076,1.607,4.04,138.483
18.907,47.28,50.93,6.353,8.692,2.783,3.032,121.783
33.986,65.191,65.473,7.78,8.203,2.231,3.593,164.054
33.93,52.724,34.602,7.946,10.495,1.034,1.505,124.853
27.051,50.533,56.449,7.322,5.496,0.95,0.769,131.898
28.919,71.418,46.532,7.746,10.523,0.782,3.396,144.69
25.864,67.755,33.721,5.41,4.122,2.335,0.86,119.622
25.136,78.429,66.572,6.963,8.699,1.136,3.787,165.349
20.031,85.154,41.234,5.595,7.175,2.022,4.255,138.478
19.645,56.101,71.721,5.831,6.652,1.696,1.417,138.109
21.956,86.535,53.447,6.568,7.466,2.382,3.472,149.768
32.223,68.31,50.725,7.226,5.789,2.202,2.081,147.483
20.479,56.648,46.165,7.164,5.467,0.553,1.486,122.403
21.854,83.06,45.034,7.608,10.441,1.212,2.054,144.689
27.326,46.599,65.898,6.678,5.822,1.648,2.981,134.305
21.657,70.178,58.875,7.779,9.896,2.329,4.449,149.427
20.775,77.473,63.685,7.664,9.691,2.114,1.49,153.038
27.576,57.599,46.054,7.547,4.267,1.719,3.236,125.739
24.258,83.857,38.072,5.689,11.049,2.34,1.64,140.204
28.645,55.813,29.343,6.594,10.315,1.444,1.281,118.259
33.507,82.794,63.833,7.209,10.369,0.534,2.917,167.279
20.567,48.535,45.764,7.928,10.474,2.489,3.474,123.314
33.528,52.197,50.461,5.035,8.66,1.664,3.285,131.399
33.342,62.144,48.467,5.981,11.947,2.34,4.253,150.777
32.094,83.432,46.557,6.027,5.433,1.341,0.662,146.666
28.732,51.506,59.195,5.866,4.579,1.813,2.525,136.4
28.542,84.395,55.437,7.452,9.633,1.195,1.451,157.995
28.867,55.338,73.603,5.135,6.351,1.383,3.713,151.423
29.738,65.363,31.945,6.078,8.866,0.754,0.467,120.44
18.28,60.873,53.676,7.135,7.134,2.18,0.956,126.907
34.288,50.316,28.162,6.22,6.668,1.073,3.52,113.872
27.955,87.494,65.396,5.432,11.146,1.124,1.725,167.548
31.285,64.718,55.816,6.833,5.136,1.25,3.132,147.344
24.414,76.065,46.419,6.568,5.512,1.437,4.494,141.292
18.211,70.887,65.112,7.946,9.343,1.783,2.177,145.916
26.665,67.577,47.75,7.246,10.261,2.039,2.492,140.899
26.622,72.746,36.389,7.959,10.658,2.022,4.394,137.823
25.429,85.425,48.625,5.559,5.849,1.417,3.409,147.04
23.775,76.469,28.542,7.285,11.057,1.557,1.046,127.373
22.247,68.962,69.893,6.655,8.876,0.737,3.658,155.157
26.968,74.033,61.548,7.138,10.586,1.652,2.418,154.315
24.38,72.288,63.016,6.403,4.548,2.505,3.586,149.477
34.489,64.49,68.725,5.637,6.855,1.505,2.774,160.329
20.94,73.114,64.579,5.137,8.199,2.651,1.178,150.33
23.434,64.961,46.593,7.515,8.616,0.774,3.702,136.454
22.997,79.093,30.932,7.444,4.793,2.169,0.209,128.443
27.236,88.601,43.668,5.488,8.309,2.099,4.019,148.197
26.488,88.194,71.704,6.936,9.324,2.036,3.72,175.154
28.944,81.933,72.455,7.213,6.893,1.991,4.372,170.224
34.15,72.079,63.394,6.673,8.006,0.454,0.353,153.141
22.849,78.72,35.222,5.952,6.341,2.181,2.082,128.493
29.777,53.012,34.722,7.643,10.964,1.599,0.927,120.646
18.426,66.556,68.989,6.927,8.794,1.658,1.808,146.008
22.461,56.579,32.096,7.161,8.41,0.522,1.747,110.497
25.883,45.157,54.207,6.956,11.555,0.852,2.77,129.049
18.527,88.503,43.913,7.164,9.319,2.586,2.081,150.469
28.5,83.873,40.101,5.435,6.239,1.157,4.352,139.412
29.531,68.116,58.869,7.768,9.134,1.345,1.394,152.496
30.694,56.437,72.978,5.857,11.693,0.854,2.001,154.902
26.782,76.184,63.882,7.51,4.188,1.917,3.213,153.937
28.267,64.566,49.308,7.68,9.013,2.178,1.389,134.334
24.733,81.151,47.036,6.954,5.255,2.611,3.312,146.801
18.701,89.978,70.383,6.795,10.532,1.749,3.247,164.096
19.699,60.709,53.905,5.327,9.125,1.062,3.263,133.904
29.135,55.998,49.832,6.309,11.496,0.57,3.103,139.982
34.924,57.032,59.142,6.835,9.357,1.039,3.715,145.524
18.269,49.201,36.858,5.246,4.138,1.884,4.478,109.724
27.479,62.732,28.187,5.334,8.083,2.738,0.438,118.046
30.767,45.784,67.756,7.98,11.229,0.59,2.338,139.001
32.055,50.148,55.363,5.997,5.858,1.332,3.696,132.033
27.268,57.226,33.244,6.049,4.663,2.001,0.2,114.489
28.539,52.194,39.902,5.755,9.759,1.779,2.544,124.67
29.844,77.947,74.497,6.938,8.02,1.964,3.037,166.54
32.602,49.752,56.721,6.419,4.381,1.512,1.024,132.662
20.079,83.97,56.806,7.371,6.239,1.041,1.924,149.965
33.745,54.95,28.608,6.537,6.614,1.559,3.595,122.23
18.442,49.887,73.45,5.046,9.343,1.316,0.487,135.06
32.215,45.455,69.639,6.448,7.773,2.102,0.78,144.285
19.305,77.184,52.389,5.166,7.898,0.812,3.718,143.429
21.309,56.548,40.469,7.48,10.453,1.591,3.68,125.438
18.066,67.927,59.903,5.341,6.227,2.702,2.739,141.564
25.569,50.023,66.669,5.651,9.381,1.676,1.99,140.016
23.684,89.338,64.306,6.38,6.94,0.969,0.654,159.212
20.822,50.642,73.852,5.586,7.347,2.646,3.689,143.678
25.669,63.537,56.843,6.618,8.447,0.986,1.24,137.459
24.84,83.324,41.061,6.382,9.565,2.203,4.127,148.374
31.05,56.02,49.896,7.858,11.562,0.663,3.536,135.188
33.183,57.014,65.816,5.265,6.152,2.445,0.548,145.888
29.094,81.382,38.267,6.73,4.83,0.833,2.933,138.453
20.115,57.3,36.57,7.161,7.43,1.346,4.159,118.087
23.022,45.129,61.242,5.383,8.374,2.717,3.98,133.896
33.526,64.256,47.221,6.909,5.824,1.791,2.837,143.668
19.508,45.564,65.829,7.593,11.124,1.034,0.939,131.357
24.917,85.941,32.184,7.363,10.391,0.402,3.125,136.305
34.023,73.882,41.785,7.806,7.949,0.416,3.064,143.194
34.161,71.236,38.405,7.162,7.601,1.059,2.732,138.16
24.99,54.072,59.893,6.182,4.326,1.664,1.343,132.966
29.346,76.498,62.966,7.761,8.295,1.564,4.071,158.455
25.765,75.476,47.8,5.676,8.766,2.613,2.361,143.373
30.809,47.721,48.901,6.751,11.133,2.234,1.478,135.134
18.537,84.638,31.602,7.297,8.009,2.619,1.297,130.341
20.451,71.074,60.091,7.617,5.259,1.628,1.408,138.73
28.441,80.661,74.616,7.75,5.44,1.472,2.183,166.911
21.953,56.831,63.896,5.255,5.279,1.759,1.193,128.752
29.323,50.492,36.156,7.178,11.508,1.293,2.425,121.655
23.971,76.61,56.156,5.612,10.347,0.906,1.026,151.321
33.073,80.725,39.748,7.337,10.598,2.408,1.365,145.918
31.927,62.372,26.509,7.102,10.723,2.033,0.715,119.507
26.378,46.066,33.991,5.544,4.765,1.182,1.737,104.726
31.139,81.821,30.13,7.498,9.617,1.471,1.946,141.062
22.609,54.274,34.797,6.385,9.635,0.941,1.936,118.389
26.402,60.256,64.78,6.632,5.799,1.751,3.317,146.184
21.357,73.27,39.642,7.914,7.925,1.26,2.278,127.161
32.635,49.498,62.852,6.97,9.299,2.501,3.18,145.797
31.992,48.24,72.443,6.766,11.179,1.668,0.343,153.821
33.337,46.157,53.714,5.05,4.883,1.388,2.077,128.16
32.917,86.249,49.27,5.598,11.138,2.199,0.586,158.873
34.313,59.012,62.506,5.08,11.379,2.572,2.187,154.093
21.882,74.73,29.855,6.0,11.389,2.362,2.845,124.31
33.841,89.516,46.411,6.034,4.039,1.588,3.626,158.208
27.711,75.125,49.941,6.591,5.768,1.255,2.566,145.341
25.182,68.629,66.553,7.069,9.53,1.989,1.832,148.581
27.526,68.441,65.711,5.538,6.574,2.36,1.337,147.94
23.824,61.961,67.413,6.805,4.489,2.749,4.317,145.041
22.905,71.99,59.894,7.751,10.104,1.497,1.053,149.792
22.102,88.146,51.528,5.555,4.229,2.004,0.382,143.303
19.401,80.462,66.394,6.977,7.568,1.103,0.741,153.261
26.442,64.09,68.664,5.137,11.581,0.61,4.489,154.434
33.092,59.96,49.024,6.593,7.522,1.007,4.096,139.794
28.713,84.759,74.283,7.225,11.295,0.435,1.577,174.683
26.857,51.11,68.741,5.102,7.272,1.623,0.217,139.738
25.286,83.231,50.523,6.001,6.773,1.296,3.499,148.75
25.895,56.478,28.464,7.634,4.859,2.028,1.492,111.863
21.558,77.203,36.225,5.676,6.865,1.877,0.295,127.503
31.99,81.28,63.82,7.169,6.696,0.803,2.163,162.05
21.373,66.465,30.558,6.837,10.772,2.017,2.024,119.976
30.183,53.653,48.49,5.491,11.359,0.85,1.756,136.853
30.92,83.015,55.243,7.225,4.175,0.414,3.009,153.009
27.773,61.538,68.917,6.596,4.786,2.728,3.322,154.362
32.67,59.431,67.356,5.336,9.146,0.465,2.604,150.124
22.948,67.951,63.214,7.848,7.878,1.22,0.26,146.609
32.987,64.579,45.385,6.476,6.375,1.93,0.296,140.312
30.4,75.737,32.112,7.235,6.079,1.289,3.991,133.23
31.579,51.174,58.482,5.653,5.797,1.315,1.002,132.912
29.298,64.606,34.064,5.412,8.204,2.135,1.912,125.492
32.388,85.127,53.066,7.224,4.14,1.845,0.645,154.495
34.883,46.623,74.034,7.021,9.911,1.644,1.186,152.801
25.143,65.58,52.515,5.822,6.403,2.527,2.287,137.757
31.837,74.724,57.278,7.239,7.415,0.659,1.213,151.006
30.658,84.947,58.879,6.515,8.216,1.527,3.034,167.824
25.699,71.72,66.519,6.046,5.691,0.974,1.779,150.118
33.758,82.102,46.749,7.361,11.07,0.488,3.59,154.715
24.705,55.021,49.875,6.85,9.457,2.75,2.788,134.264
27.613,60.876,33.799,6.522,10.962,2.162,1.292,126.847
19.801,87.396,55.734,7.319,7.804,0.919,3.676,155.861
21.838,84.869,39.788,6.634,7.46,1.366,4.208,144.948
32.292,70.108,50.381,7.816,5.897,0.942,0.716,143.413
24.741,66.397,63.328,7.454,8.359,2.044,3.08,148.931
24.699,65.298,25.878,6.075,8.745,1.241,2.912,112.342
22.182,47.646,53.196,6.395,7.359,2.608,3.08,123.026
26.357,85.157,33.672,7.872,5.163,0.898,0.334,133.786
31.699,81.817,38.969,7.686,6.185,1.24,0.321,138.29
33.218,65.531,26.736,5.574,4.114,2.636,1.468,117.546
19.192,57.575,33.473,5.823,6.553,2.523,0.545,110.042
27.772,60.431,74.331,6.093,8.646,1.104,1.774,155.638
25.944,50.542,74.926,7.64,11.646,1.559,3.951,151.648
28.443,77.481,60.992,7.782,5.423,2.521,1.724,157.847
25.604,70.05,55.593,7.407,4.444,2.01,1.889,143.429
24.777,55.535,63.85,5.827,6.37,1.929,1.35,140.543
26.022,73.035,69.828,7.661,5.254,1.985,2.013,162.16
27.894,89.065,50.965,5.099,9.564,2.61,3.629,166.071
26.517,50.508,26.764,6.268,4.046,1.641,3.773,108.311
26.026,65.632,60.47,6.133,11.847,0.836,2.011,146.317
31.903,67.237,74.23,6.606,10.845,1.535,1.907,165.287
30.676,52.506,37.903,6.682,7.925,2.149,1.039,125.911
23.803,68.921,48.173,5.676,11.368,1.581,4.395,138.658
31.61,72.269,43.064,5.614,9.024,1.152,1.537,143.901
32.512,52.081,44.523,7.411,11.95,1.999,1.673,132.752
20.609,51.963,61.07,5.229,6.226,1.481,2.048,129.413
27.906,83.536,43.92,6.48,11.975,2.711,0.546,147.768
22.85,59.012,72.054,5.575,5.442,1.245,1.613,139.968
30.566,73.365,64.483,5.959,6.827,2.122,4.202,159.066
22.059,73.205,26.382,5.832,11.483,1.732,0.52,124.291
29.414,82.763,65.927,7.126,6.964,0.586,1.234,160.115
22.337,78.295,63.643,6.368,5.679,1.527,1.136,154.176
26.689,82.826,50.825,5.898,4.476,0.47,1.211,142.783
34.127,73.135,49.841,7.494,5.192,2.296,4.305,148.229
24.482,65.226,66.776,5.257,6.842,2.163,3.247,149.659
32.888,62.71,46.239,7.299,7.37,0.521,4.155,140.498
34.778,62.056,32.973,5.745,8.34,1.599,3.888,131.056
32.872,63.828,40.645,7.754,10.509,2.708,2.886,140.234
20.82,50.819,38.26,5.017,4.107,1.083,2.607,112.017
31.934,64.078,59.053,6.67,10.729,2.57,2.389,152.96
18.547,62.525,33.944,6.867,8.618,0.763,3.165,114.864
24.686,46.556,57.239,6.732,10.052,0.416,3.218,126.973
32.802,57.381,48.298,7.445,10.056,1.673,2.778,142.427
29.709,78.836,66.983,5.336,11.226,0.974,2.13,163.458
27.057,71.008,49.25,6.247,4.747,2.51,3.104,139.585
24.594,81.278,71.49,7.591,8.572,2.017,0.874,166.906
31.809,69.421,70.023,7.666,11.272,2.049,2.572,170.818
30.062,83.434,34.264,6.495,9.754,2.016,2.433,143.674
25.963,80.823,59.308,6.674,4.773,2.029,2.499,152.937
33.172,49.423,35.731,7.292,8.912,2.193,2.397,123.124
21.909,88.965,66.165,7.339,10.399,2.008,3.426,166.129
20.897,45.664,56.786,7.664,6.199,2.402,3.457,124.654
28.928,71.858,39.706,7.532,9.06,1.739,1.617,136.111
34.524,80.663,37.456,6.243,10.723,1.242,1.708,148.792
22.203,59.935,46.479,6.949,8.191,1.52,0.271,124.868
22.244,71.936,65.036,6.45,5.553,1.457,0.687,149.465
20.371,61.296,64.808,5.354,8.397,1.198,1.328,138.705
32.63,47.728,26.669,7.465,8.704,1.397,3.493,113.304
21.849,45.381,40.114,6.805,7.223,1.324,3.631,115.148
26.554,49.269,46.143,5.174,9.437,0.667,1.266,121.279
34.845,49.428,54.279,7.031,7.467,2.393,3.94,139.69
18.206,72.49,32.476,5.849,11.019,2.216,1.816,123.719
27.46,68.664,41.764,5.208,10.333,1.21,3.632,139.97
26.709,65.496,69.28,6.82,10.438,2.668,2.207,157.724
31.727,76.136,48.827,7.197,8.209,2.678,3.264,155.081
24.04,45.757,62.207,6.552,5.571,2.456,1.732,129.134
24.976,57.194,49.239,5.017,9.795,0.47,0.504,129.668
20.855,79.983,48.249,6.731,4.551,1.291,1.292,137.314
30.594,85.949,56.096,5.02,8.141,1.498,3.197,162.735
31.34,64.725,37.968,7.779,4.424,2.125,4.147,134.491
20.323,48.667,37.49,5.802,8.227,1.924,2.902,108.766
24.689,80.943,74.468,7.613,9.487,2.028,3.507,170.437
33.179,84.833,68.45,5.036,7.354,2.241,0.261,171.462
18.046,63.615,61.888,5.292,7.335,2.676,3.468,142.412
23.079,55.951,31.857,6.354,4.982,1.724,3.793,115.438
27.436,46.979,26.511,7.276,6.415,2.57,1.974,106.956
23.68,71.599,33.771,7.828,7.554,2.356,2.324,131.647
22.625,85.944,71.887,6.563,10.908,1.211,0.425,164.308
25.821,75.505,65.814,6.066,11.184,2.353,0.951,155.052
21.086,59.276,51.154,5.134,11.629,0.682,0.443,127.687
27.004,73.93,73.439,6.751,4.802,0.781,3.345,162.94
30.014,82.443,32.329,6.14,6.37,2.782,3.639,137.185
27.78,66.412,52.958,7.727,7.703,1.429,0.667,136.486
19.583,81.889,34.161,6.44,9.134,1.505,4.163,128.746
32.355,62.636,40.321,7.296,9.622,2.682,3.81,140.046
20.975,60.683,72.007,7.545,10.288,1.268,2.678,145.849
31.002,71.234,68.414,5.295,7.967,0.969,4.407,162.42
24.13,65.911,30.09,6.323,8.453,0.587,3.995,119.722
31.307,88.97,37.477,7.681,11.685,1.654,1.157,149.224
21.507,68.238,54.725,6.273,5.92,0.879,4.302,135.462
21.173,62.333,28.068,6.695,10.43,0.556,2.105,114.156
26.449,62.772,52.504,7.619,9.695,2.351,0.866,137.404
18.56,69.657,54.225,5.698,5.121,1.189,1.06,131.689
21.83,60.971,39.548,7.684,11.412,1.791,3.142,127.813
30.308,77.531,39.656,6.191,10.843,0.651,4.447,146.081
32.236,62.13,36.454,6.779,10.236,1.613,2.115,133.867
19.373,62.286,71.784,5.984,5.014,1.916,2.664,144.593
32.995,72.764,44.444,6.581,5.117,1.48,1.491,137.826
31.558,47.738,54.263,5.148,9.466,1.21,3.835,135.914
32.785,74.491,40.079,5.196,4.858,1.146,0.695,137.213
29.873,67.724,60.133,6.244,4.907,0.663,2.704,146.009
29.461,65.386,30.072,6.005,7.202,0.678,2.721,121.649
26.927,77.366,28.582,6.847,4.043,1.59,0.205,129.642
29.097,79.122,62.214,5.114,9.772,0.733,4.244,157.67
33.625,83.082,61.333,5.503,8.322,0.936,4.39,167.651
19.709,61.866,38.25,5.629,4.625,0.796,2.21,117.344
23.368,59.717,42.752,6.321,8.349,2.326,3.32,126.397
19.232,77.145,72.863,5.741,4.433,1.479,3.849,154.919
34.062,71.181,30.217,5.413,4.566,1.726,0.702,126.197
25.57,73.431,34.157,6.793,7.884,1.799,0.564,128.051
29.481,69.999,46.502,7.232,7.999,1.351,3.164,143.892
32.299,79.771,39.105,7.056,6.712,1.116,2.606,142.401
34.847,53.552,57.45,5.829,8.974,1.318,3.121,151.438
20.75,70.007,59.53,7.563,7.099,1.684,2.66,142.382
31.592,52.115,51.319,6.835,8.696,1.261,3.323,138.76
33.086,63.326,55.56,6.844,6.798,0.728,0.866,144.11
18.831,74.88,46.671,5.639,9.72,2.593,1.127,135.972
30.82,67.188,63.019,5.727,8.634,2.158,1.219,156.431
24.03,62.082,27.105,6.424,5.28,0.559,1.991,106.348
29.026,84.824,40.645,5.713,9.49,2.574,3.466,150.464
26.739,79.777,59.222,7.064,10.271,0.809,3.775,156.263
22.416,68.683,41.482,5.926,4.527,0.635,1.926,122.984
20.299,87.752,28.927,5.456,8.88,0.816,2.789,129.104
19.988,64.096,42.251,5.455,10.323,2.639,1.469,124.123
19.756,80.463,60.575,5.382,4.917,0.931,2.246,141.862
28.842,52.557,31.099,6.319,11.213,2.289,4.246,122.358
23.974,57.861,61.232,5.009,7.318,1.943,1.358,136.706
21.683,60.214,63.773,6.627,9.903,1.644,3.588,143.068
29.762,49.762,56.765,5.895,11.192,1.277,0.381,136.747
29.676,67.581,37.212,6.657,11.917,0.623,1.685,134.36
27.166,53.652,65.265,7.806,8.671,2.106,3.033,144.322
33.894,73.538,35.722,7.607,9.634,1.347,3.537,149.199
24.552,53.554,70.291,6.729,6.014,1.684,2.746,145.191
32.21,50.558,60.332,6.254,6.32,0.524,3.938,145.263
19.277,88.609,27.736,7.095,10.806,2.262,3.729,133.779
30.577,74.621,64.964,7.769,7.186,2.061,2.855,161.506
34.804,87.14,50.322,6.469,10.579,1.67,1.697,159.091
32.392,67.045,47.632,5.298,4.405,1.591,1.764,136.675
27.854,46.503,46.026,7.298,5.746,1.209,2.845,119.354
28.655,70.847,55.332,5.031,5.361,1.222,3.023,152.016
24.006,70.125,61.229,7.294,8.217,0.564,1.897,144.592
29.551,45.674,69.799,5.255,4.644,2.048,1.909,138.122
31.097,83.756,38.647,5.32,6.751,0.508,0.96,136.935
34.97,72.899,56.539,7.345,11.89,0.403,0.201,156.961
26.372,78.511,59.317,7.069,10.354,0.474,2.184,152.522
19.042,67.226,58.74,6.686,10.085,0.888,3.773,143.966
28.13,72.828,49.65,7.462,5.081,1.768,3.496,138.917
20.023,56.586,44.551,7.554,6.916,2.035,4.474,123.496
22.161,88.819,63.119,6.373,9.445,1.41,3.078,157.683
23.589,63.032,40.0,7.989,4.173,1.381,1.206,119.936
30.428,52.305,35.403,6.073,7.472,1.784,3.113,119.892
21.125,47.516,52.291,5.515,11.429,1.832,3.762,124.908
20.818,73.628,38.381,7.538,4.659,2.428,2.956,127.096
18.764,89.252,26.662,6.247,11.25,2.366,2.271,134.805
32.845,85.311,27.579,7.623,5.556,2.376,2.86,144.825
29.79,76.595,59.751,5.183,5.513,2.426,0.311,152.886
18.679,89.577,73.657,5.333,5.563,2.512,1.34,161.488
18.481,77.527,47.734,5.121,11.45,1.733,0.878,138.019
27.497,60.266,32.353,6.806,8.83,1.828,1.978,120.697
22.803,72.055,65.904,7.496,10.006,2.145,4.04,158.859
28.144,48.589,38.072,6.208,6.931,0.878,1.008,114.82
25.388,54.976,74.781,5.272,10.986,1.265,0.505,144.591
33.696,63.789,53.163,6.12,8.655,2.59,3.541,151.238
22.893,54.082,36.632,6.044,8.799,1.655,3.932,120.37
29.545,87.908,49.8,6.93,10.019,0.524,2.485,160.346
18.919,89.802,41.769,6.956,10.189,1.373,1.819,141.28
34.25,61.692,63.974,5.309,9.455,0.786,2.051,152.992
34.673,76.915,30.291,6.261,4.951,1.255,3.034,131.624
30.564,63.35,67.85,6.928,10.934,1.708,3.774,158.545
25.909,51.278,63.367,5.777,6.087,1.612,1.015,135.216
21.74,60.162,68.068,6.221,11.97,1.577,4.08,147.745
31.813,55.502,69.75,6.841,7.084,0.444,3.027,150.57
30.518,59.764,36.489,6.209,4.96,1.468,3.375,124.869
21.773,54.676,51.05,5.093,6.529,0.47,0.574,119.805
25.671,50.056,67.496,5.668,8.588,1.372,4.149,145.247
25.868,54.784,43.869,7.328,7.132,1.953,2.471,124.407
32.049,85.759,28.02,5.746,10.629,0.702,1.757,139.553
29.625,48.835,39.582,7.453,9.458,2.6,1.915,119.577
28.934,59.614,37.096,6.401,5.708,1.913,1.46,124.007
29.047,68.78,68.503,6.419,8.311,0.922,0.901,153.512
22.598,60.953,48.192,7.312,10.3,1.346,0.349,131.877
24.319,68.292,59.177,6.15,11.13,0.633,1.337,141.819
18.776,46.954,73.106,5.715,7.16,0.453,2.335,134.404
31.378,74.186,39.959,5.315,11.396,2.598,3.067,139.139
25.361,70.357,63.06,7.016,4.288,2.02,3.353,150.648
25.45,75.643,26.138,6.41,9.414,2.271,2.761,126.864
22.171,70.527,30.206,7.428,10.256,1.893,0.699,123.592
21.56,64.706,33.093,6.373,7.401,2.576,2.056,118.025
27.993,60.756,40.621,6.244,4.088,2.55,3.07,124.219
21.953,55.19,45.149,5.897,9.496,0.54,3.396,121.999
19.092,67.503,48.851,5.598,6.741,0.855,1.595,128.372
31.048,46.172,37.267,7.491,5.215,1.35,4.192,119.207
24.4,59.771,28.311,5.286,5.257,1.219,3.62,112.799
24.464,75.504,58.876,7.706,10.153,1.661,3.862,151.966
25.332,49.892,26.183,5.081,5.499,1.04,3.066,108.09
31.856,47.83,65.474,6.567,7.873,2.314,1.979,143.804
23.454,74.348,71.458,5.175,11.763,0.418,4.217,159.678
30.887,62.9,60.518,7.339,10.071,2.3,4.076,154.473
33.972,81.082,54.798,5.634,8.378,1.344,3.762,160.752
29.235,87.179,57.851,6.698,8.226,0.412,4.032,161.614
25.339,88.067,57.611,7.749,5.339,2.433,4.141,159.224
30.712,64.152,71.585,6.948,7.571,1.472,3.409,161.072
25.784,56.895,73.215,5.535,5.159,2.139,1.061,150.051
25.045,72.388,46.336,7.39,4.669,2.508,2.516,132.105
26.93,73.269,55.854,6.324,4.873,0.482,2.849,147.274
23.401,73.006,65.14,5.04,8.853,1.029,3.526,152.637
19.772,59.48,25.052,6.46,5.548,0.685,2.329,104.456
25.052,47.869,51.351,7.437,5.195,0.635,2.405,125.188
20.106,54.45,57.644,6.29,10.937,2.67,4.481,129.972
24.978,51.949,60.86,7.275,4.976,2.333,2.144,136.038
27.468,50.576,43.439,7.117,9.645,1.275,0.759,125.653
33.822,86.683,39.782,6.371,7.336,2.05,3.252,150.093
18.616,45.623,34.107,5.97,8.633,2.607,1.759,101.427
28.565,72.084,52.891,7.18,4.187,0.93,1.269,145.353
25.781,87.636,70.965,6.107,4.0,0.434,2.902,159.994
18.344,61.202,69.799,5.51,10.538,2.378,4.304,149.091
22.242,68.719,42.998,5.963,7.804,2.134,1.545,132.367
20.014,76.31,37.893,7.631,4.57,0.785,1.801,126.507
21.686,59.273,64.44,5.85,6.748,1.575,2.202,140.181
22.668,66.494,61.249,5.705,8.051,0.785,3.158,142.526
24.822,81.77,50.267,5.4,5.084,1.846,1.903,145.442
26.994,78.541,44.452,5.166,8.371,1.954,2.028,140.663
18.017,81.38,31.19,7.93,8.23,1.064,3.214,125.876
20.752,89.43,64.257,6.61,8.823,2.274,4.436,164.742
19.591,61.665,55.873,7.189,10.482,1.537,1.561,131.261
27.344,78.619,43.844,7.319,7.302,2.095,2.717,145.047
23.594,72.125,70.939,6.057,11.108,1.936,3.616,154.591
27.323,74.997,57.984,7.397,7.797,1.482,1.112,151.136
21.771,78.294,71.462,7.884,7.657,1.103,3.719,161.968
18.412,78.738,48.721,7.225,9.245,0.89,1.726,136.479
34.003,84.859,47.731,7.135,8.94,2.19,0.677,153.242
19.841,60.719,71.862,6.297,4.091,1.941,0.307,139.345
20.157,74.407,72.99,7.524,11.859,1.074,0.342,159.285
20.491,57.613,73.038,5.267,11.542,2.721,3.63,151.416
34.682,71.756,65.945,7.249,6.25,2.345,3.102,160.089
28.5,78.803,48.12,6.086,8.469,0.704,3.612,147.805
28.375,80.595,35.515,6.698,10.164,0.79,3.438,141.075
34.774,63.906,44.172,7.679,11.364,1.706,1.838,143.162
19.503,67.892,71.915,6.815,8.687,0.646,4.212,149.588
34.567,60.023,43.178,5.077,4.152,2.714,3.975,135.013
